    _           _         _
   \ |         \ |       | |                       
   | |     __  | |      _| |______                
   | |     \/  | |     /_   ______\                
   | |      _  | |   __  | |  ___   ___   ___       
   | |___  | | | |  / .\ | | / , | |   \ / ·_\    
   \_____\ |_| |__\ \__/ |_| \___) |_|_| \___\  
[39mL i l o t a n e  version rls-glucose4
by Dominik Schreiber <dominik.schreiber@kit.edu> 2020-2021
using SAT solver glucose4

13.573 Parser finished.
13.582 Structures extracted.
13.607 30 operators and 1530 methods created.
15.555 Mined 125 new reduction preconditions (+inf%).
15.555 Iteration 0.
15.555 Creating initial layer of size 2
17.533 Attempting to solve formula with 9901 clauses (14850 literals) and 1 assumptions
17.534 Unsolvable at layer 0 -- expanding.
17.534 Iteration 1.
17.535 New layer size: 1501
17.535 Instantiating ...
156.331 Collected 5246 relevant facts at this layer
156.331 Encoding ...
175.112 Attempting to solve formula with 59700 clauses (127651 literals) and 1500 assumptions
175.154 Unsolvable at layer 1 -- expanding.
175.154 Iteration 2.
175.154 New layer size: 1501
175.154 Instantiating ...
227.609 Collected 5246 relevant facts at this layer
227.609 Encoding ...
236.536 Attempting to solve formula with 66578 clauses (140204 literals) and 1500 assumptions
236.537 Unsolvable at layer 2 -- expanding.
236.537 Iteration 3.
236.541 New layer size: 4501
236.541 Instantiating ...
316.120 Collected 17811 relevant facts at this layer
316.120 Encoding ...
355.709 Attempting to solve formula with 17505868 clauses (51247434 literals) and 4500 assumptions
356.081 Unsolvable at layer 3 -- expanding.
356.081 Iteration 4.
356.082 New layer size: 4501
356.082 Instantiating ...
356.271 Retroactively prune action (__SURROGATE*method3*do_grind* Q_1,1_surface:0_e7ec63dbb1e3c5e2 green Q_3,3_treatmentstatus:0_11fd605a3c45a268 Q_3,3_surface:0_e7ec63dbb1e3c5e2 Q_3,3_acolour:0_8b811be4f07a9f7 untreated p1 natural verysmooth) due to impossible effect !(surface_condition p1 Q_1,1_surface:0_e7ec63dbb1e3c5e2)
356.271 Retroactively prune action (__SURROGATE*method3*do_grind* Q_1,1_surface:0_e7ec63dbb1e3c5e2 green Q_3,3_treatmentstatus:0_11fd605a3c45a268 Q_1,1_surface:1_e7ec63dbb1e3c5e2 Q_3,3_acolour:0_8b811be4f07a9f7 untreated p1 natural verysmooth) due to impossible effect !(surface_condition p1 Q_1,1_surface:0_e7ec63dbb1e3c5e2)
356.493 Retroactively prune action (__SURROGATE*method3*do_grind* Q_1,9_surface:0_e7ec63dbb1e3c5e2 Q_3,27_acolour:0_8b811be4f07a9f7 Q_3,27_treatmentstatus:0_11fd605a3c45a268 Q_1,9_surface:1_e7ec63dbb1e3c5e2 Q_3,27_acolour:1_8b811be4f07a9f7 untreated p9 natural verysmooth) due to impossible effect !(surface_condition p9 Q_1,9_surface:0_e7ec63dbb1e3c5e2)
356.493 Retroactively prune action (__SURROGATE*method3*do_grind* Q_1,9_surface:0_e7ec63dbb1e3c5e2 Q_3,27_acolour:0_8b811be4f07a9f7 Q_3,27_treatmentstatus:0_11fd605a3c45a268 Q_3,27_surface:0_e7ec63dbb1e3c5e2 Q_3,27_acolour:1_8b811be4f07a9f7 untreated p9 natural verysmooth) due to impossible effect !(surface_condition p9 Q_1,9_surface:0_e7ec63dbb1e3c5e2)
356.610 Retroactively prune action (__SURROGATE*method3*do_grind* Q_1,13_surface:0_e7ec63dbb1e3c5e2 Q_3,39_acolour:0_8b811be4f07a9f7 Q_3,39_treatmentstatus:0_11fd605a3c45a268 Q_3,39_surface:0_e7ec63dbb1e3c5e2 Q_3,39_acolour:1_8b811be4f07a9f7 untreated p13 natural verysmooth) due to impossible effect !(surface_condition p13 Q_1,13_surface:0_e7ec63dbb1e3c5e2)
356.610 Retroactively prune action (__SURROGATE*method3*do_grind* Q_1,13_surface:0_e7ec63dbb1e3c5e2 Q_3,39_acolour:0_8b811be4f07a9f7 Q_3,39_treatmentstatus:0_11fd605a3c45a268 Q_1,13_surface:1_e7ec63dbb1e3c5e2 Q_3,39_acolour:1_8b811be4f07a9f7 untreated p13 natural verysmooth) due to impossible effect !(surface_condition p13 Q_1,13_surface:0_e7ec63dbb1e3c5e2)
357.110 Retroactively prune action (__SURROGATE*method3*do_grind* Q_1,30_surface:0_e7ec63dbb1e3c5e2 Q_3,90_acolour:0_8b811be4f07a9f7 Q_3,90_treatmentstatus:0_11fd605a3c45a268 Q_3,90_surface:0_e7ec63dbb1e3c5e2 Q_3,90_acolour:1_8b811be4f07a9f7 untreated p30 natural verysmooth) due to impossible effect !(treatment p30 Q_3,90_treatmentstatus:0_11fd605a3c45a268)
357.110 Retroactively prune action (__SURROGATE*method3*do_grind* Q_1,30_surface:0_e7ec63dbb1e3c5e2 Q_3,90_acolour:0_8b811be4f07a9f7 Q_3,90_treatmentstatus:0_11fd605a3c45a268 Q_1,30_surface:1_e7ec63dbb1e3c5e2 Q_3,90_acolour:1_8b811be4f07a9f7 untreated p30 natural verysmooth) due to impossible effect !(treatment p30 Q_3,90_treatmentstatus:0_11fd605a3c45a268)
357.411 Retroactively prune action (__SURROGATE*method3*do_grind* Q_1,40_surface:0_e7ec63dbb1e3c5e2 Q_3,120_acolour:0_8b811be4f07a9f7 Q_3,120_treatmentstatus:0_11fd605a3c45a268 Q_1,40_surface:1_e7ec63dbb1e3c5e2 Q_3,120_acolour:1_8b811be4f07a9f7 untreated p40 natural verysmooth) due to impossible effect !(treatment p40 Q_3,120_treatmentstatus:0_11fd605a3c45a268)
357.411 Retroactively prune action (__SURROGATE*method3*do_grind* Q_1,40_surface:0_e7ec63dbb1e3c5e2 Q_3,120_acolour:0_8b811be4f07a9f7 Q_3,120_treatmentstatus:0_11fd605a3c45a268 Q_3,120_surface:0_e7ec63dbb1e3c5e2 Q_3,120_acolour:1_8b811be4f07a9f7 untreated p40 natural verysmooth) due to impossible effect !(treatment p40 Q_3,120_treatmentstatus:0_11fd605a3c45a268)
358.106 Retroactively prune action (__SURROGATE*method3*do_grind* Q_1,64_surface:0_e7ec63dbb1e3c5e2 Q_3,192_acolour:0_8b811be4f07a9f7 Q_3,192_treatmentstatus:0_11fd605a3c45a268 Q_3,192_surface:0_e7ec63dbb1e3c5e2 Q_3,192_acolour:1_8b811be4f07a9f7 untreated p64 natural verysmooth) due to impossible effect !(treatment p64 Q_3,192_treatmentstatus:0_11fd605a3c45a268)
358.106 Retroactively prune action (__SURROGATE*method3*do_grind* Q_1,64_surface:0_e7ec63dbb1e3c5e2 Q_3,192_acolour:0_8b811be4f07a9f7 Q_3,192_treatmentstatus:0_11fd605a3c45a268 Q_1,64_surface:1_e7ec63dbb1e3c5e2 Q_3,192_acolour:1_8b811be4f07a9f7 untreated p64 natural verysmooth) due to impossible effect !(treatment p64 Q_3,192_treatmentstatus:0_11fd605a3c45a268)
